Registro_ANS;CNPJ;Razao_Social;Nome_Fantasia;Modalidade
361615;7,50035E+13;UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE PARANAGUÁ;Cooperativa Médica
320862;8,10761E+13;UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE PARANAVAÍ;Cooperativa Médica
323004;12698000165;UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO;UNIMED DE PENAPOLIS COOP TRAB MEDICO;Cooperativa Médica
342343;4,75652E+13;UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO;UNIMED PINDAMONHANGABA;Cooperativa Médica
315729;4,48039E+13;UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS;UNIMED DE PIRACICABA;Cooperativa Médica
314242;8,40048E+11;UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica
315796;4,4864E+13;UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO;UNIMED DE PRESIDENTE PRUDENTE;Cooperativa Médica
351776;4,54674E+13;UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE REGISTRO;Cooperativa Médica
351202;4,52322E+13;UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE RIBEIRAO PRETO;Cooperativa Médica
306126;4,46636E+13;UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO;UNIMED DE RIO CLARO SP;Cooperativa Médica
369292;4,86284E+13;UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO;UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO M;Cooperativa Médica
355721;5,82297E+13;UNIMED DE SANTOS COOP DE TRAB MEDICO;;Cooperativa Médica
354619;9,61821E+13;UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO;UNIMED DE SAO JOSÉ DO RIO PARDO;Cooperativa Médica
303178;7,64911E+12;UNIMED DE SOBRAL SOCIEDADE COOPERATIVA MÉDICA LTDA;UNIMED DE SOBRAL;Cooperativa Médica
318388;7,45212E+13;UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SAO ROQUE;Cooperativa Médica
361941;6037000127;UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO;UNIMED TATUÍ;Cooperativa Médica
363286;4,51714E+13;UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE TAUBATÉ;Cooperativa Médica
342386;3,98021E+12;UNIMED DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE TRÊS LAGOAS;Cooperativa Médica
364860;8,52413E+13;UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL;UNIMED DE TUBARAO;Cooperativa Médica
365530;5,67622E+13;UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE TUPA;Cooperativa Médica
362573;2,56865E+13;UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO;UNIMED UBA;Cooperativa Médica
364584;3,5918E+13;UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica
328073;5,38075E+13;UNIMED DE VOTUPORANGA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE VOTUPORANGA;Cooperativa Médica
319121;2,52508E+13;UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED DIVINOPOLIS;Cooperativa Médica
300870;4,80901E+13;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPERATIVAS MÉDICAS;UNIMED DO BRASIL;Cooperativa Médica
356123;7,5834E+12;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA;UNIMED DO CARIRI;Cooperativa Médica
321958;1,03954E+13;UNIMED DO CEARÁ - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS MÉDICAS DO ESTADO DO CEARÁ LTDA.;UNIMED DO CEARA;Cooperativa Médica
312363;3,14328E+13;UNIMED DO EST. DO RJ FEDERAÇÃO EST. DAS COOPERATIVAS MÉDICAS;UNIMED FERJ;Cooperativa Médica
355691;7,65909E+13;UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD.;UNIMED SANTA CATARINA;Cooperativa Médica
319996;4,36431E+13;UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS;FEDERAÇÃO DAS UNIMEDS DO ESTADO DE SÃO PAULO;Cooperativa Médica
312720;7,83394E+13;UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS;UNIMED PARANÁ;Cooperativa Médica
325082;3,40631E+13;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO;UNIMED DO OESTE DA BAHIA;Cooperativa Médica
350371;1,64156E+13;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED DO SUDOESTE;Cooperativa Médica
311715;7,39364E+13;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.;UNIMED ENCOSTA DA SERRA;Cooperativa Médica
357022;8,76383E+13;UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.;UNIMED (RS)  ERECHIM;Cooperativa Médica
340251;8,0654E+13;UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO;UNIMED EXTREMO OESTE CATARINENSE;Cooperativa Médica
346209;4,20431E+13;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica
328031;2,51126E+12;UNIMED FEDERAÇAO DO ESTADO DO MATO GROSSO;;Cooperativa Médica
351792;8,16974E+13;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO MEDICO;UNIMEDFOZ;Cooperativa Médica
354783;4,53096E+13;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES;UNIMED DE FRANCA;Cooperativa Médica
336858;8,17105E+13;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO;UNIMED FRANCISCO BELTRAO;Cooperativa Médica
352179;8,76895E+13;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED FRONTEIRA NOROESTE/RS;Cooperativa Médica
371564;2,24834E+12;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED FRUTAL ;Cooperativa Médica
382876;2,47607E+12;UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO;UNIMED GOIANIA;Cooperativa Médica
386588;4,28923E+13;UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA.;UNIMED GV COOP TRABALHO MEDICO LTDA;Cooperativa Médica
360449;7,78586E+13;UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO;UNIMED GRANDE FLORIANÓPOLIS ;Cooperativa Médica
322571;7,80448E+13;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO;UNIMED GUARAPUAVA;Cooperativa Médica
318035;2,62915E+13;UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO;UNIMED GUAXUPÉ;Cooperativa Médica
301124;1,47662E+12;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;UNIMED GURUPI;Cooperativa Médica
304395;2,27208E+13;UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED INCONFIDENTES;Cooperativa Médica
320838;1,64787E+12;UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS;INTRA SUL DE MINAS;Cooperativa Médica
335517;6,52764E+13;UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO;UNIMED ITABIRA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica
322831;2,38022E+13;UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO;UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica
356581;7,10639E+13;UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED ITAÚNA;Cooperativa Médica
301060;4,1872E+13;UNIMED ITUIUTABA COOPERATIVA TRABALHO MÉDICO LTDA.;UNIMED ITUIUTABA;Cooperativa Médica
321044;8,68064E+12;UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED JOAO PESSOA;Cooperativa Médica
352314;6,61913E+13;UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED JOÃO MONLEVADE;Cooperativa Médica
306886;1,76894E+13;UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica
303267;5,67271E+13;UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO;UNIMED JUNDIAÍ;Cooperativa Médica
345458;6,64772E+13;UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO;UNIMED LAVRAS;Cooperativa Médica
386901;4,29365E+13;UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED LEOPLDINA;Cooperativa Médica
358088;5,36783E+13;UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica
303356;8,53772E+13;UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED LITORAL;Cooperativa Médica
300136;1,03956E+11;UNIMED LITORAL SUL/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED LITORAL SUL/RS;Cooperativa Médica
327689;1,24427E+13;UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO;UNIMED MACEIÓ COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica
354678;8,65849E+13;UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO;UNIMED MACHADO;Cooperativa Médica
352543;7,05719E+12;UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO;UNIMED IMPERATRIZ;Cooperativa Médica
321087;3,68318E+11;UNIMED MARQUES DE VALENÇA COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED MARQUÊS DE VALENÇA;Cooperativa Médica
301744;1,35602E+12;UNIMED MEIO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO;UNIMED MEIO OESTE - SC;Cooperativa Médica
318566;3,56428E+13;UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO;UNIMED METROPOLITANA DO AGRESTE;Cooperativa Médica
311618;8,77012E+13;UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED MISSÕES/RS;Cooperativa Médica
304051;1,69216E+13;UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.;UNIMED NORTE DE MINAS;Cooperativa Médica
342157;2,19268E+12;UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO;UNIMED MORRINHOS;Cooperativa Médica
368148;2,59714E+13;UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica
339679;2,81247E+12;UNIMED NACIONAL - COOPERATIVA CENTRAL;UNIMED NACIONAL;Cooperativa Médica
335592;8,3807E+12;UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO;UNIMED NATAL SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica
328294;1,55946E+12;UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS;UNIMED NORDESTE PAULISTA FEDERAÇÃO INTRAFED.COOP.MEDICAS;Cooperativa Médica
371629;3,93847E+13;UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO.;;Cooperativa Médica
315494;4,19055E+13;UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED NOROESTE DE MINAS;Cooperativa Médica
365777;8,17109E+13;UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .;UNIMED DE UMUARAMA;Cooperativa Médica
360414;2,8974E+13;UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED NOROESTE FLUMINENSE;Cooperativa Médica
357260;8,76478E+13;UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED NOROESTE/RS;Cooperativa Médica
371777;3,5989E+13;UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO;UNIMED NORTE CAPIXABA;Cooperativa Médica
353663;7,39671E+13;UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO;UNIMED NORTE DO MATO GROSSO;Cooperativa Médica
358282;8,02972E+13;UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO;UNIMED NORTE DO PARANÁ;Cooperativa Médica
312592;3,04177E+13;UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO;UNIMED NORTE FLUMINENSE;Cooperativa Médica
323055;6,90879E+13;UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE ITUVERAVA;Cooperativa Médica
366064;7,8953E+13;UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO;UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica
324213;9,23701E+12;UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL;UNIMED NORTE/NORDESTE;Cooperativa Médica
335479;2,91358E+13;UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.;UNIMED SERRANA RJ;Cooperativa Médica
344397;2,87145E+13;UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO;UNIMED NOVA IGUAÇU;Cooperativa Médica
305227;7,84208E+13;UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO;;Cooperativa Médica
362140;1,02199E+13;UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO;UNIMED OESTE DO PARA COOP TRABALHO MEDICO;Cooperativa Médica
415014;6,09117E+12;UNIMED OS BANDEIRANTES COOPERATIVA DE TRABALHO MÉDICO;UNIMED OS BANDEIRANTES;Cooperativa Médica
309907;3,73135E+13;UNIMED PALMAS COOPERATIVA DE TRABALHO MÉDICO;UNIMED PALMAS;Cooperativa Médica
369233;4,11917E+13;UNIMED PALMEIRA DOS ÍNDIOS COOPERATIVA DE TRABALHO MÉDICO;UNIMED PALMEIRA DOS ÍNDIOS;Cooperativa Médica
324523;4,09602E+13;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;UNIMED PARAIBA;Cooperativa Médica
304344;4,29405E+13;UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED CENTRO-OESTE;Cooperativa Médica
370681;8,08716E+13;UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS;UNIMED PATO BRANCO;Cooperativa Médica
336467;8,31581E+12;UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED PATOS;Cooperativa Médica
353060;3,84995E+13;UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.;UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO;Cooperativa Médica
355593;4,16872E+13;UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED PATROCÍNIO;Cooperativa Médica
311375;8,98705E+13;UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED PELOTAS/RS;Cooperativa Médica
323993;2,88065E+13;UNIMED PETROPOLIS-RJ COOPERATIVA DE TRABALHO MÉDICO;UNIMED PETROPOLIS;Cooperativa Médica
362832;8,91001E+13;UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.;UNIMED PLANALTO CENTRAL RS;Cooperativa Médica
319384;8,76071E+13;UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED PLANALTO MÉDIO;Cooperativa Médica
349712;7,77817E+13;UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO;UNIMED PONTA GROSSA;Cooperativa Médica
353876;7,30439E+11;UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO;UNIMED PONTAL DO TRIÂNGULO;Cooperativa Médica
343722;1,01247E+12;UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED PONTE NOVA E REGIÃO;Cooperativa Médica
352501;8,70966E+13;UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.;UNIMED PORTO ALEGRE;Cooperativa Médica
337374;5,65723E+12;UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA;UNIMED PORTO VELHO ;Cooperativa Médica
316148;4,17819E+13;UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS;UNIMED POCOS DE CALDAS;Cooperativa Médica
344885;1,12146E+13;UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO;UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica
311847;4,9211E+13;UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED BAIXA MOGIANA;Cooperativa Médica
306100;8,17157E+13;UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO ;UNIMED REGIONAL DE CAMPO MOURÂO;Cooperativa Médica
316458;4,15114E+13;UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO;UNIMED  FLORIANO;Cooperativa Médica
313475;6,96122E+13;UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED REGIONAL DE PICOS;Cooperativa Médica
306762;2,32204E+12;UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO;UNIMED REGIONAL JAÚ;Cooperativa Médica
371254;7,67672E+13;UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO;UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO;Cooperativa Médica
305472;3,3547E+13;UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA;UNIMED REGIONAL SUL/GO;Cooperativa Médica
350648;8,96405E+13;UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED REGIÃO DA CAMPANHA/RS;Cooperativa Médica
328375;9,23161E+13;UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED REGIÃO DA FRONTEIRA - RS;Cooperativa Médica
353698;5,32888E+11;UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;UNIMED REGIÃO DA PRODUÇÃO/RS;Cooperativa Médica
330566;6,87092E+13;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;UNIMED RESENDE;Cooperativa Médica
337871;8,43137E+13;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica
320251;3,72756E+13;UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO;UNIMED RIO VERDE;Cooperativa Médica
359777;2,46769E+13;UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED RONDONÓPOLIS;Cooperativa Médica
346276;5,88372E+13;UNIMED SALTO/ITU - COOPERATIVA MÉDICA;UNIMED SALTO/ITU - COOPERATIVA MÉDICA;Cooperativa Médica
319708;8,74974E+13;UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;;Cooperativa Médica
331872;6,02145E+13;UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO;UNIMED SJC;Cooperativa Médica
335100;4,51001E+13;UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO;UNIMED SAO JOSÉ DO RIO PRETO;Cooperativa Médica
416801;1,04142E+13;UNIMED SAÚDE E ODONTO S.A;;Medicina de Grupo
701;4,48726E+12;UNIMED SEGUROS SAÚDE S/A;SEGUROS UNIMED;Seguradora Especializada em Saúde
337668;1,33603E+13;UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO;UNMED SERGIPE - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica
325571;8,78277E+13;UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA;UNIMED SERRA GAUCHA;Cooperativa Médica
349534;2,40142E+13;UNIMED SETE LAGOAS COOPERATIVA TRABALHO MÉDICO;UNIMED SETE LAGOAS COOPERATIVA TRABALHO MEDICO;Cooperativa Médica
348295;4,54E+13;UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO;UNIMED SOROCABA;Cooperativa Médica
343153;2,42948E+13;UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SOUSA;Cooperativa Médica
324175;7,10645E+13;UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MÉDICO;UNIMED SUDOESTE DE MINAS;Cooperativa Médica
327468;6,69163E+13;UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;UNIMED SUDOESTE PAULISTA;Cooperativa Médica
320706;3,2441E+13;UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO;UNIMED SUL CAPIXABA;Cooperativa Médica
353027;5,71498E+13;UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SUL PAULISTA;Cooperativa Médica
354031;4,53592E+13;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SAO CARLOS;Cooperativa Médica
323926;2,53291E+13;UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SÃO JOÃO DEL REI COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica
327638;7,11869E+13;UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED SÃO JOÃO NEPOMUCENO;Cooperativa Médica
370088;2,54716E+13;UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO;UNIMED CIRCUITO DAS AGUAS;Cooperativa Médica
327352;6,64532E+13;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;UNIMED SÃO SEBASTIÃO DO PARAÍSO;Cooperativa Médica
316881;6,63436E+13;UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO;UNIMED TRES VALES;Cooperativa Médica
353353;7,24114E+12;UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED TERESINA;Cooperativa Médica
359033;4,2856E+13;UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica
364070;6,43888E+13;UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica
337498;9,46953E+11;UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO;UNIMED TRÊS RIOS;Cooperativa Médica
354066;1,77747E+13;UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.;UNIMED UBERABA LTDA.;Cooperativa Médica
384577;1,77907E+13;UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA;UNIMED UBERLÂNDIA;Cooperativa Médica
335541;9,21286E+13;UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED VALE DAS ANTAS, RS - SOC COOP DE SERVIÇOS MÉDICOS LTD;Cooperativa Médica
359289;1,69919E+13;UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO;UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica
337561;8,64835E+13;UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED VALE DO CARANGOLA;Cooperativa Médica
313211;8,73064E+13;UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED VALE DO CAÍ;Cooperativa Médica
302228;7,47041E+11;UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO;UNIMED VALE DO CORUMBA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica
370975;7,05239E+13;UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO;UNIMED;Cooperativa Médica
334511;1,77332E+12;UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;UNIMED - INTRAFEDERATIVA DO VALE DO PARAÍBA;Cooperativa Médica
308811;8,05257E+13;UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI ;UNIMED VALE DO PIQUIRI;Cooperativa Médica
314099;2,59739E+12;UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO;;Cooperativa Médica
356417;8,82589E+13;UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;UNIMED (RS) VALE DO SINOS;Cooperativa Médica
323268;4,0853E+13;UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;UNIMED VALE DO SÃO FRANCISCO ;Cooperativa Médica
311057;1,37114E+12;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED VALE DO URUCUIA;Cooperativa Médica
344729;1,78455E+13;UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO;UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica
317896;7,14998E+13;UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED VERTENTE DO CAPARAÓ;Cooperativa Médica
342131;1,65909E+12;UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED VILHENA;Cooperativa Médica
